2024-10-18 11:31:00,6015.00,6015.00,6015.00,6015.00,1
2024-10-18 12:53:00,6022.25,6022.25,6022.25,6022.25,1
2024-10-21 08:30:00,6003.25,6003.25,6003.25,6003.25,1
2024-10-21 08:34:00,6002.00,6002.00,6002.00,6002.00,28
2024-10-21 09:51:00,6014.00,6014.00,6014.00,6014.00,1
2024-10-21 10:39:00,6005.25,6005.25,6005.25,6005.25,1
2024-10-21 10:43:00,6001.75,6001.75,6001.75,6001.75,1
2024-10-21 11:02:00,5994.25,5994.25,5990.75,5990.75,2
2024-10-21 11:18:00,5983.25,5983.25,5983.25,5983.25,1
2024-10-21 11:25:00,5980.00,5980.00,5980.00,5980.00,1
2024-10-21 12:04:00,5993.75,5993.75,5993.75,5993.75,1
2024-10-21 12:54:00,5998.00,5998.00,5998.00,5998.00,1
2024-10-21 13:08:00,6000.25,6000.25,6000.25,6000.25,1
2024-10-21 16:36:00,6011.50,6011.50,6011.50,6011.50,1
2024-10-21 20:57:00,6001.25,6001.25,6001.25,6001.25,1
2024-10-22 03:02:00,5992.00,5992.00,5992.00,5992.00,2
2024-10-22 05:38:00,5984.00,5984.00,5984.00,5984.00,1
2024-10-22 10:06:00,5987.00,5987.00,5987.00,5987.00,1
2024-10-22 10:09:00,5987.25,5987.25,5987.25,5987.25,1
2024-10-22 10:17:00,5987.50,5987.50,5987.50,5987.50,1
2024-10-22 13:17:00,5997.50,5997.50,5997.50,5997.50,1
2024-10-22 13:40:00,6006.50,6006.50,6006.50,6006.50,1
2024-10-22 13:43:00,6005.25,6005.25,6005.25,6005.25,5
2024-10-23 06:46:00,5989.00,5989.00,5989.00,5989.00,1
2024-10-23 09:31:00,5980.00,5980.00,5980.00,5980.00,1
2024-10-23 09:50:00,5983.00,5983.00,5983.00,5983.00,1
2024-10-23 10:14:00,5977.00,5977.00,5977.00,5977.00,1
2024-10-23 10:20:00,5971.00,5971.00,5971.00,5971.00,1
2024-10-23 10:27:00,5973.75,5973.75,5973.75,5973.75,1
2024-10-23 10:29:00,5979.75,5979.75,5979.75,5979.75,1
2024-10-23 10:46:00,5985.00,5985.00,5985.00,5985.00,1
2024-10-23 11:10:00,5970.00,5970.00,5970.00,5970.00,1
2024-10-23 11:12:00,5966.25,5966.25,5966.25,5966.25,1
2024-10-23 11:13:00,5960.00,5960.00,5960.00,5960.00,1
2024-10-23 12:31:00,5947.00,5947.00,5947.00,5947.00,1
2024-10-23 12:36:00,5951.00,5951.00,5951.00,5951.00,3
2024-10-23 13:12:00,5940.00,5940.00,5940.00,5940.00,1
2024-10-23 13:32:00,5935.75,5935.75,5935.75,5935.75,1
2024-10-23 13:37:00,5933.00,5933.00,5933.00,5933.00,2
2024-10-23 13:51:00,5930.50,5930.50,5930.50,5930.50,1
2024-10-23 14:09:00,5921.50,5921.50,5920.25,5920.25,7
2024-10-23 14:36:00,5932.50,5932.50,5932.50,5932.50,1
2024-10-23 14:51:00,5937.25,5937.25,5937.25,5937.25,1
2024-10-23 15:19:00,5941.25,5941.25,5941.25,5941.25,5
2024-10-23 15:20:00,5942.25,5942.25,5942.25,5942.25,5
2024-10-23 15:56:00,5949.25,5949.50,5949.25,5949.50,2
2024-10-23 15:59:00,5950.00,5950.00,5950.00,5950.00,4
2024-10-23 16:03:00,5950.00,5950.00,5950.00,5950.00,1
2024-10-23 16:06:00,5950.75,5950.75,5950.75,5950.75,5
2024-10-23 16:07:00,5954.25,5954.25,5954.25,5954.25,5
2024-10-23 16:12:00,5951.00,5951.75,5951.00,5951.75,3
2024-10-23 16:13:00,5951.50,5951.50,5951.50,5951.50,3
2024-10-23 21:23:00,5961.25,5961.25,5961.25,5961.25,1
2024-10-24 00:02:00,5960.00,5960.00,5960.00,5960.00,1
2024-10-24 02:03:00,5963.50,5963.50,5963.50,5963.50,1
2024-10-24 03:30:00,5972.50,5972.50,5972.50,5972.50,1
2024-10-24 07:06:00,5975.25,5975.25,5975.25,5975.25,1
2024-10-24 10:01:00,5964.00,5964.00,5964.00,5964.00,1
2024-10-24 10:04:00,5965.25,5965.25,5965.25,5965.25,1
2024-10-24 10:51:00,5955.00,5955.00,5955.00,5955.00,1
2024-10-24 11:50:00,5942.00,5942.00,5942.00,5942.00,1
2024-10-24 11:55:00,5946.00,5946.00,5946.00,5946.00,1
2024-10-24 14:44:00,5955.25,5955.25,5955.00,5955.00,9
2024-10-25 06:05:00,5976.00,5976.00,5976.00,5976.00,1
2024-10-25 06:33:00,5976.75,5976.75,5976.75,5976.75,1
2024-10-25 08:59:00,5985.25,5985.50,5985.25,5985.50,2
2024-10-25 09:10:00,5984.25,5985.00,5984.25,5985.00,4
2024-10-25 09:45:00,5995.00,5995.00,5995.00,5995.00,1
2024-10-25 09:55:00,6000.00,6000.00,6000.00,6000.00,1
2024-10-25 10:00:00,6004.00,6004.00,6004.00,6004.00,1
2024-10-25 10:33:00,6011.50,6011.50,6011.50,6011.50,1
2024-10-25 10:49:00,6000.75,6000.75,6000.75,6000.75,1
2024-10-25 12:31:00,5992.00,5992.00,5992.00,5992.00,1
2024-10-25 13:08:00,5988.25,5988.25,5988.25,5988.25,1
2024-10-25 13:20:00,5975.00,5975.00,5973.50,5973.50,2
2024-10-25 13:35:00,5964.25,5964.25,5964.25,5964.25,1
2024-10-25 13:39:00,5969.25,5969.25,5969.25,5969.25,1
2024-10-25 13:42:00,5956.50,5956.50,5956.50,5956.50,1
2024-10-25 13:45:00,5952.50,5952.50,5952.50,5952.50,1
2024-10-25 14:10:00,5950.00,5950.00,5950.00,5950.00,1
2024-10-25 14:23:00,5959.50,5959.75,5959.50,5959.75,2
2024-10-25 14:27:00,5962.00,5962.00,5962.00,5962.00,1
2024-10-25 16:01:00,5958.75,5958.75,5958.75,5958.75,1
2024-10-25 16:02:00,5958.25,5958.25,5958.25,5958.25,1
2024-10-25 16:03:00,5956.25,5956.25,5956.25,5956.25,1
2024-10-25 16:09:00,5956.50,5956.50,5956.50,5956.50,1
2024-10-25 16:22:00,5954.00,5954.00,5954.00,5954.00,1
2024-10-27 18:53:00,5985.00,5985.00,5985.00,5985.00,1
2024-10-27 19:02:00,5985.25,5985.25,5985.25,5985.25,1
2024-10-27 19:15:00,5985.50,5985.50,5985.50,5985.50,1
2024-10-28 04:19:00,5993.75,5993.75,5993.75,5993.75,1
2024-10-28 08:03:00,5982.00,5982.00,5982.00,5982.00,1
2024-10-28 09:29:00,5993.75,5993.75,5993.75,5993.75,1
2024-10-28 10:10:00,5986.75,5986.75,5986.75,5986.75,1
2024-10-28 13:09:00,5982.75,5982.75,5982.75,5982.75,2
2024-10-28 14:59:00,5980.00,5980.00,5980.00,5980.00,1
2024-10-28 16:59:00,5979.00,5979.00,5979.00,5979.00,1
2024-10-28 18:54:00,5973.50,5973.50,5973.50,5973.50,1
2024-10-29 00:04:00,5965.00,5965.00,5965.00,5965.00,1
2024-10-29 02:10:00,5975.50,5975.50,5975.50,5975.50,1
2024-10-29 08:35:00,5964.25,5964.25,5964.25,5964.25,5
2024-10-29 09:29:00,5968.00,5968.00,5968.00,5968.00,1
2024-10-29 10:12:00,5970.75,5970.75,5970.50,5970.50,2
2024-10-29 10:22:00,5974.75,5974.75,5974.75,5974.75,1
2024-10-29 10:30:00,5975.00,5975.00,5975.00,5975.00,1
2024-10-29 12:00:00,5986.00,5986.00,5986.00,5986.00,1
2024-10-29 12:18:00,5986.75,5986.75,5986.75,5986.75,1
2024-10-29 12:21:00,5982.50,5982.50,5982.50,5982.50,1
2024-10-29 12:25:00,5985.50,5985.50,5985.50,5985.50,1
2024-10-29 12:30:00,5981.25,5981.25,5981.25,5981.25,1
2024-10-29 13:57:00,5988.50,5988.50,5988.50,5988.50,1
2024-10-29 14:41:00,5996.25,5996.25,5996.25,5996.25,2
2024-10-29 15:09:00,5994.00,5994.00,5994.00,5994.00,1
2024-10-29 15:23:00,5995.75,5996.00,5995.75,5996.00,5
2024-10-29 18:08:00,5998.00,5998.00,5998.00,5998.00,1
2024-10-30 09:05:00,5978.00,5978.00,5978.00,5978.00,1
2024-10-30 09:41:00,5965.50,5965.50,5965.50,5965.50,1
2024-10-30 09:49:00,5972.00,5972.00,5972.00,5972.00,1
2024-10-30 09:51:00,5977.75,5977.75,5977.75,5977.75,1
2024-10-30 09:56:00,5985.00,5985.00,5985.00,5985.00,1
2024-10-30 10:05:00,5987.50,5990.50,5987.50,5990.50,5
2024-10-30 10:06:00,5991.75,5991.75,5991.25,5991.25,3
2024-10-30 10:09:00,5992.50,5992.50,5992.50,5992.50,1
2024-10-30 10:51:00,5987.50,5987.50,5987.50,5987.50,1
2024-10-30 11:18:00,5988.25,5988.25,5988.25,5988.25,1
2024-10-30 11:22:00,5987.75,5987.75,5987.75,5987.75,1
2024-10-30 11:31:00,5996.50,5996.50,5996.50,5996.50,1
2024-10-30 13:28:00,5984.25,5984.25,5984.25,5984.25,1
2024-10-30 14:07:00,5983.50,5983.50,5983.50,5983.50,1
2024-10-30 14:21:00,5983.75,5983.75,5983.75,5983.75,1
2024-10-30 14:42:00,5980.00,5980.00,5980.00,5980.00,1
2024-10-30 15:06:00,5969.75,5969.75,5969.75,5969.75,1
2024-10-30 15:07:00,5969.75,5972.50,5969.75,5972.50,2
2024-10-30 15:12:00,5975.50,5975.50,5975.25,5975.25,5
2024-10-30 15:51:00,5970.50,5970.50,5970.50,5970.50,1
2024-10-30 16:00:00,5959.50,5959.50,5959.50,5959.50,1
2024-10-30 16:25:00,5960.75,5960.75,5960.75,5960.75,1
2024-10-30 18:03:00,5950.50,5950.50,5950.50,5950.50,1
2024-10-31 08:31:00,5932.00,5932.00,5932.00,5932.00,1
2024-10-31 08:38:00,5929.50,5929.50,5929.50,5929.50,1
2024-10-31 09:31:00,5915.00,5915.00,5915.00,5915.00,1
2024-10-31 10:05:00,5895.00,5896.50,5895.00,5896.50,3
2024-10-31 10:10:00,5893.50,5893.50,5893.50,5893.50,1
2024-10-31 10:12:00,5888.00,5888.00,5888.00,5888.00,1
2024-10-31 10:56:00,5872.50,5872.50,5872.50,5872.50,1
2024-10-31 11:10:00,5874.00,5874.00,5874.00,5874.00,1
2024-10-31 12:10:00,5876.00,5876.00,5876.00,5876.00,1
2024-10-31 13:52:00,5868.00,5868.00,5868.00,5868.00,1
2024-10-31 14:14:00,5866.25,5866.25,5866.25,5866.25,1
2024-10-31 14:34:00,5860.75,5860.75,5860.75,5860.75,1
